Id,DateAndTime,documentType,PartName,RevisionNo,SerialNo,StatsCount,ReportNo,OperationNo,ResRevNo,Cmm,Instructions,BenchName,Confirmation,ConfirmingUserId,Operator,Measurer,Shift,StandNo,MaterialCode,MeasurementPlan,Order,DrawingNo,CreatedDate,UpdatedDate
6879ac79-e908-4160-a38e-6baf082b9029,2022-01-11 04:02:43+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-19,911 9060 175,02:37.7,02:37.7
baf6cc2b-2429-482a-b8df-01ec9ec52105,2022-01-11 06:49:53+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-27,911 9060 175,02:39.8,02:39.8
34bb7c16-71d1-4f34-a6e4-540432cbd893,2022-01-11 07:31:04+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-27,911 9060 175,02:41.8,02:41.8
40de91b7-0914-4112-a3b5-733b093067ab,2022-01-10 11:07:50+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-2-4-275,412 3520 165,02:43.8,02:43.8
bb902a91-f38a-4a0f-be3d-645a3fb764e0,2022-01-10 11:23:07+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-2-1-275,412 3520 165,02:45.9,02:45.9
d6d713d6-fb03-40dc-902e-29158aef7da6,2022-01-10 12:08:04+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-2-3-275,412 3520 165,02:47.9,02:47.9
c3cdb151-695e-4774-ace2-b0bb34ecbedf,2022-01-10 12:20:35+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-2-2-275,412 3520 165,02:49.9,02:49.9
7a3a36dd-5a24-42c1-86b6-10291252fd0e,2022-01-10 18:18:13+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-1-3,412 3520 165,02:51.9,02:51.9
b990432d-971b-4e7c-a408-46086a7027fc,2022-01-10 18:45:07+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-3-3,412 3520 165,02:54.0,02:54.0
5078f324-077e-451f-ae2b-424842967346,2022-01-11 10:07:57+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-1-43,911 9060 175,02:56.0,02:56.0
5f435dd2-a59c-4fdc-913a-273b3b7b0ab8,2022-01-11 10:36:28+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-43,911 9060 175,02:58.0,02:58.0
9d8e4cae-d843-4787-83d7-890bdea9acf8,2022-01-11 11:16:02+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-42,911 9060 175,03:00.1,03:00.1
b1ccce2d-7ec1-48e2-a150-1a02ad69fbf5,2022-01-11 11:40:15+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-42,911 9060 175,03:02.1,03:02.1
37094ac0-4d5d-4e91-83a6-b7c261b80486,2022-01-11 11:56:09+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-42,911 9060 175,03:04.1,03:04.1
00193cab-9c3b-4806-a2fb-e563b3036367,2022-01-11 13:05:46+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-42,911 9060 175,03:06.2,03:06.2
76cfa39d-a8ab-447b-8dd8-a2531e424c52,2022-01-11 18:12:03+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-47 ,911 9060 175,03:08.2,03:08.2
adbbde8f-3261-49b7-bfa8-62debdc86055,2022-01-11 19:32:13+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-26,911 9060 175,03:10.2,03:10.2
e46bfb23-3b17-4f34-931d-8d7bd2ccffc1,2022-01-11 19:52:52+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-26,911 9060 175,03:12.2,03:12.2
5c209115-bc44-43f1-8cf4-27140b199c24,2022-01-12 02:00:13+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH T22-3-3-52,911 9060 175,03:14.3,03:14.3
df554dcb-8931-4016-94db-21f4a9444b43,2022-01-12 02:55:53+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH C 76 T22-3-4-66,911 9060 175,03:16.3,03:16.3
2033ef8b-b266-4092-b0d3-92953e56ea78,2022-01-12 03:18:02+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH-B C 76 T22-3-2-66,911 9060 175,03:18.3,03:18.3
1b4cfca7-c43a-4503-831d-e70b54d2396e,2022-01-12 03:49:08+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-66,911 9060 175,03:20.4,03:20.4
4cc62d1f-0f3a-4ab0-9ee2-a760f54b28f1,2022-01-12 04:06:12+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-66,911 9060 175,03:22.4,03:22.4
7892364e-ef18-4bcf-a445-17f89867f48f,2022-01-12 06:22:48+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-1-50,911 9060 175,03:24.4,03:24.4
93ac7027-2be9-4d6a-b938-df3392ede98a,2022-01-12 15:13:23+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,001-0521-00 DUZLEMSELLIK,C 115 5,001 0521 00,03:26.5,03:26.5
2dbf09ba-ee00-4957-ba59-4bc2d51713f6,2022-01-12 11:24:17+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-83,911 9060 175,03:28.5,03:28.5
be90de82-3640-4960-8e31-1bf1d8bf6dd9,2022-01-12 11:44:05+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-83,911 9060 175,03:30.5,03:30.5
2e60cca7-21f2-4ba0-a3f4-04aa8332924e,2022-01-12 14:00:37+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-83,911 9060 175,03:32.6,03:32.6
425875b9-fed4-407b-a5ce-087e2d2d8f0d,2022-01-12 14:18:11+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-83,911 9060 175,03:34.6,03:34.6
e98e29be-e639-410d-a51c-b6e68b6ac1b5,2022-01-12 14:29:40+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-15 ,911 9060 175,03:36.6,03:36.6
e212b59f-02a7-4feb-942e-438b68072f04,2022-01-12 14:38:59+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-67 ,911 9060 175,03:38.6,03:38.6
2eb6bc39-3c96-4827-8acd-b345484b2d25,2022-01-12 17:21:40+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-3-1-71,911 9060 175,03:40.7,03:40.7
7e6e324b-7ae0-4660-a0ee-c4a6dcc90445,2022-01-12 17:39:38+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-3-2-71,911 9060 175,03:42.7,03:42.7
8c0f70bf-b67e-42d7-a9c4-ef713950bead,2022-01-12 18:26:27+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-3-3-71,911 9060 175,03:44.7,03:44.7
5846f5c0-9784-4852-935d-0365524e036f,2022-01-12 21:51:04+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-3-2-93,911 9060 175,03:46.8,03:46.8
d3070a6e-f55e-44ed-8545-beba736f4022,2022-01-13 02:21:46+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH T22-3-2-59,911 9060 175,03:48.8,03:48.8
2c370c68-0417-4c4f-8f3b-4cfb3c615576,2022-01-13 02:46:07+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH T22-3-1-56,911 9060 175,03:50.8,03:50.8
59ffb2f3-3153-4161-ac40-6222d9f795bb,2022-01-13 03:49:41+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-109,911 9060 175,03:52.9,03:52.9
47eaf859-3d49-4fe5-be25-f6be236df717,2022-01-13 04:04:54+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-109,911 9060 175,03:54.9,03:54.9
82ddbc10-b2cd-4f46-9204-47d2eb2d040c,2022-01-13 05:57:46+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-1-29,911 9060 175,03:56.9,03:56.9
d3643332-5c89-4301-b744-29164b5c77ae,2022-01-13 06:38:44+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-29,911 9060 175,03:59.0,03:59.0
2c2c8f2b-12ba-4c34-9e0f-f0b900a82d37,2022-01-12 09:26:45+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-1-47,412 3520 165,04:01.0,04:01.0
12b37e11-1fe3-4ee7-88ca-1b4bc12092fb,2022-01-12 10:03:39+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-2-47,412 3520 165,04:03.0,04:03.0
b8ebd2bd-3e08-42bd-a9c5-01c33bd0dae5,2022-01-12 10:27:43+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-3-47,412 3520 165,04:05.0,04:05.0
1787f012-634f-4e02-98c0-a58c0e1ebd65,2022-01-12 11:06:31+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-4-47,412 3520 165,04:07.1,04:07.1
abfb1263-04af-4125-a3fd-dc35950c47de,2022-01-12 22:07:46+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-1-57,412 3520 165,04:09.1,04:09.1
01e44f93-d8bf-4f67-aaa5-dbba69397f74,2022-01-13 15:24:19+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,001-0521-00 DUZLEMSELLIK,C 115 6,001 0521 00,04:11.1,04:11.1
11c92723-25ea-40fa-94b9-c71c0f973a94,2022-01-13 10:34:55+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-127,911 9060 175,04:13.2,04:13.2
9e8c996b-5c41-4882-b1db-9a2353ac69e5,2022-01-13 11:34:43+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-127,911 9060 175,04:15.2,04:15.2
8d87442a-ab14-402f-9b40-883593b3e9ce,2022-01-13 12:12:35+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-127,911 9060 175,04:17.2,04:17.2
ba272404-1564-4297-b863-608232a92b6e,2022-01-13 13:10:30+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-127,911 9060 175,04:19.2,04:19.2
656aca44-b2ba-4dbc-9634-f6012d42fc49,2022-01-13 13:22:01+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-110 ,911 9060 175,04:21.3,04:21.3
fa08051e-2151-486e-a05d-85f58003f3b5,2022-01-13 13:43:20+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-107 ,911 9060 175,04:23.3,04:23.3
f1f34f31-3666-40db-a0cd-097cd97f3170,2022-01-13 18:19:47+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-94,911 9060 175,04:25.3,04:25.3
ea88a4d0-eef3-4467-9d1d-4110d3d8cb53,2022-01-13 18:34:56+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-94,911 9060 175,04:27.4,04:27.4
11eee75e-aba4-4cd2-a1c7-079ebda0bcce,2022-01-13 18:55:13+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-94,911 9060 175,04:29.4,04:29.4
f240b5ed-b878-44bb-81e5-4e18b1cd8b94,2022-01-13 20:01:54+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-94,911 9060 175,04:31.4,04:31.4
a8d34fed-48b5-49a7-9cdd-f20e76eb38ff,2022-01-14 02:25:07+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH T22-3-4-94 A,911 9060 175,04:33.5,04:33.5
4bc98534-708a-4d25-8c55-0a953d2f6c37,2022-01-14 02:36:45+03,xls,A 4001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,KOMATECH T22-3-2-94 B,911 9060 175,04:35.5,04:35.5
e4ecc9b9-a16e-4aca-a419-28eb0cd94ebd,2022-01-14 02:54:31+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-158,911 9060 175,04:37.6,04:37.6
e2dd96cb-322e-4b14-80a4-4bc25d51e97b,2022-01-14 03:43:50+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-158,911 9060 175,04:39.6,04:39.6
feacd58a-fe81-4762-b247-383d827ef189,2022-01-14 05:38:13+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-1-58,911 9060 175,04:41.6,04:41.6
d3276f8e-00e1-412f-9887-b10a8b2b7085,2022-01-14 06:09:28+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-58,911 9060 175,04:43.7,04:43.7
98c54fa8-fae5-48af-a883-ea1c0703125f,2022-01-14 10:53:21+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-57 B,911 9060 175,04:45.7,04:45.7
ecf0b8b8-f8d7-47d0-9779-891705da6497,2022-01-14 11:07:33+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-3-57 B,911 9060 175,04:47.8,04:47.8
9ef005de-7025-49c4-88e7-24037fc04ef8,2022-01-14 11:36:24+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-176,911 9060 175,04:49.8,04:49.8
4adddbe6-fc2b-487e-bf9a-f58706be5ff8,2022-01-14 11:58:15+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-176,911 9060 175,04:51.8,04:51.8
bc9c656d-7647-457c-a382-58ca9aed471e,2022-01-14 12:43:06+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-176,911 9060 175,04:53.9,04:53.9
bbaa14a4-70ec-4acb-b07f-55f0993d3957,2022-01-14 13:01:33+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-176,911 9060 175,04:55.9,04:55.9
f2259d33-bb40-44e4-97ad-2ae97f6d8afa,2022-01-14 19:52:12+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-3-1-167,911 9060 175,04:57.9,04:57.9
24c87439-f8f5-4b07-9038-960783c04125,2022-01-14 20:14:41+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-179,911 9060 175,05:00.0,05:00.0
b134f839-105a-4bed-970e-e828c1ea7871,2022-01-14 20:44:28+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-179,911 9060 175,05:02.0,05:02.0
6541cad5-7d24-44b2-ac4d-0da80d4f0cf0,2022-01-14 21:03:44+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-179,911 9060 175,05:04.0,05:04.0
3b5546be-9f04-4004-8812-36d1ce99e46b,2022-01-14 21:29:45+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-179,911 9060 175,05:06.0,05:06.0
9f90ef72-1c82-446b-9dd8-b2d3ddfbeed7,2022-01-14 21:53:32+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-3-4-164,911 9060 175,05:08.1,05:08.1
f5025f86-7222-4c3f-aa96-56688833f5fc,2022-01-15 01:47:14+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 T22-3-3-187,911 9060 175,05:10.1,05:10.1
2f302b5b-1239-4a08-ac35-94d474a9ef82,2022-01-15 02:08:05+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 T22-3-4-190,911 9060 175,05:12.1,05:12.1
0d7f06d8-36d3-4fe2-bd0c-9340200c7704,2022-01-15 02:17:19+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 T22-3-3-187,911 9060 175,05:14.2,05:14.2
0ec6705a-6566-467c-8569-a69be5175ee3,2022-01-15 03:10:54+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-206,911 9060 175,05:16.2,05:16.2
5b085651-4aa4-4c11-bd6d-2c8354b79470,2022-01-15 03:24:12+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-206,911 9060 175,05:18.2,05:18.2
ca83a68a-6743-411e-8854-ed71cbd5b250,2022-01-15 03:55:41+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-1-63,911 9060 175,05:20.3,05:20.3
e96c525f-f009-42f0-bb41-f02df5893c93,2022-01-15 05:29:41+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-3-4-63,911 9060 175,05:22.3,05:22.3
85e86473-bf9f-4a61-b261-8fcddca15cbc,2022-01-14 17:35:23+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-1-111,412 3520 165,05:24.3,05:24.3
3d015249-7066-4acd-84f4-ca87bebab959,2022-01-14 17:56:30+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-2-111,412 3520 165,05:26.4,05:26.4
35c87cd9-f200-478a-91e2-9d235bac7e15,2022-01-14 18:10:22+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-3-111,412 3520 165,05:28.4,05:28.4
caa1bec2-6212-48df-859d-2dd2470178ba,2022-01-15 12:02:05+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-2-224,911 9060 175,05:30.4,05:30.4
881ae575-684d-4b5b-8ce0-2b3f8727ca7e,2022-01-15 13:03:03+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-224,911 9060 175,05:32.5,05:32.5
2af84322-0838-434b-aeb2-357727b8362d,2022-01-15 14:01:02+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-224,911 9060 175,05:34.5,05:34.5
67d12a80-eea1-4753-8670-e8f64d50a6cd,2022-01-15 17:45:29+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-215,911 9060 175,05:36.5,05:36.5
c28060a6-a11a-4bdd-a2b1-51f4f8141380,2022-01-15 17:58:36+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-3-3 B ,911 9060 175,05:38.5,05:38.5
53206956-cfb4-4cb3-a638-d1ace8562760,2022-01-15 19:01:15+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-3-1-226,911 9060 175,05:40.6,05:40.6
36766f28-92c6-4735-9ab8-0e21dc439a99,2022-01-15 19:58:44+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-3-4-226,911 9060 175,05:42.6,05:42.6
04ff839f-3356-47b9-8a76-6e6b18dfc149,2022-01-15 20:24:09+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-7,911 9060 175,05:44.6,05:44.6
be04a647-b6a5-442a-a9b8-dfc691b3038b,2022-01-15 20:40:06+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-7,911 9060 175,05:46.7,05:46.7
16635437-664f-4d0f-8b82-384d7df50b68,2022-01-16 01:09:31+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 A T22-3-1-64,911 9060 175,05:48.7,05:48.7
f8e2c72a-e74d-4759-a890-d90a86ae27fb,2022-01-16 01:36:09+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 B T22-3-2-65,911 9060 175,05:50.7,05:50.7
5ae3c73e-9d63-492e-ba99-45d6a338b272,2022-01-16 02:27:07+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-240,911 9060 175,05:52.8,05:52.8
9f1aa209-61f5-4378-9fb3-fdaed124412f,2022-01-16 02:59:45+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-3-4-240,911 9060 175,05:54.8,05:54.8
63e78582-0d57-4ba2-9312-5ead9feac58b,2022-01-16 03:47:29+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-1-16,911 9060 175,05:56.8,05:56.8
888eefc4-e390-4f62-8d33-4e98d967fcfb,2022-01-16 05:11:16+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-3-4-16,911 9060 175,05:58.9,05:58.9
ae92c963-f36b-46a4-b6f0-294ffb28e5fa,2022-01-15 10:41:41+03,xls,A 4002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-3-1-128,412 3520 165,06:00.9,06:00.9
